私密頻道 ADULT,#genre#
東森財經新聞台,https://smart.946985.filegear-sg.me/smart.php?id=ettvcaijing_twn
東森綜合台,https://smart.946985.filegear-sg.me/smart.php?id=ettvzhonghe
東森戲劇台,https://smart.946985.filegear-sg.me/smart.php?id=ettvdrama
東森電影台,https://smart.946985.filegear-sg.me/smart.php?id=ettvmovie
東森洋片台,https://smart.946985.filegear-sg.me/smart.php?id=ettvwestern
東森幼幼台,https://smart.946985.filegear-sg.me/smart.php?id=yoyo_twn
東森超視,https://smart.946985.filegear-sg.me/smart.php?id=ettvsuper
TVBS HD,https://smart.946985.filegear-sg.me/smart.php?id=tvbs
TVBS 新聞台,https://smart.946985.filegear-sg.me/smart.php?id=tvbs_n
TVBS 歡樂台,https://smart.946985.filegear-sg.me/smart.php?id=tvbshuanle_twn
民視 HD,https://smart.946985.filegear-sg.me/smart.php?id=ftvhd_taiwan
民視新聞台,https://smart.946985.filegear-sg.me/smart.php?id=ftvnew_taiwan
民視台灣台,https://smart.946985.filegear-sg.me/smart.php?id=ftvtaiwan_twn
中天綜合,https://smart.946985.filegear-sg.me/smart.php?id=ctizhonghe
中天娛樂,https://smart.946985.filegear-sg.me/smart.php?id=ctient
中天亞洲,https://smart.946985.filegear-sg.me/smart.php?id=ctiasia_twn
中天新聞,https://smart.946985.filegear-sg.me/smart.php?id=ctinews
寰宇新聞台,https://smart.946985.filegear-sg.me/smart.php?id=huanyuxinwen_twn
寰宇財經台,https://smart.946985.filegear-sg.me/smart.php?id=huanyutaiwan_twn
八大第一台,https://smart.946985.filegear-sg.me/smart.php?id=badafirst
八大綜合台,https://smart.946985.filegear-sg.me/smart.php?id=badazhonghe
八大戲劇台,https://smart.946985.filegear-sg.me/smart.php?id=badadrama
八大娛樂台,https://smart.946985.filegear-sg.me/smart.php?id=badaentertain
緯來體育,https://smart.946985.filegear-sg.me/smart.php?id=videolandsport
緯來精彩,https://smart.946985.filegear-sg.me/smart.php?id=videolandspecial_twn
緯來日本,https://smart.946985.filegear-sg.me/smart.php?id=videolandjapan
緯來電影,https://smart.946985.filegear-sg.me/smart.php?id=videolandmovie
緯來綜合,https://smart.946985.filegear-sg.me/smart.php?id=videolandzonghe
緯來育樂,https://smart.946985.filegear-sg.me/smart.php?id=videolandyule
愛爾達綜合台,https://smart.946985.filegear-sg.me/smart.php?id=eltazonghe_twn
愛爾達影劇台,https://smart.946985.filegear-sg.me/smart.php?id=eltayingju_twn
愛爾達體育1台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport_twn
愛爾達體育2台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport2_twn
愛爾達體育3台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport3_twn
愛爾達體育4台,https://smart.946985.filegear-sg.me/smart.php?id=eltasports4_twn
非凡新聞,https://smart.946985.filegear-sg.me/smart.php?id=feifannews_twn
年代新聞,https://smart.946985.filegear-sg.me/smart.php?id=niandainews_twn
龍華戲劇,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaxiju_twn
龍華偶像,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaidol_twn
龍華電影,https://smart.946985.filegear-sg.me/smart.php?id=xingwei_movie
龍華洋片,https://smart.946985.filegear-sg.me/smart.php?id=lunghuawestern_twn
龍華經典,https://smart.946985.filegear-sg.me/smart.php?id=lunghuajingdian_twn
靖天國際,https://smart.946985.filegear-sg.me/smart.php?id=jingtianintl_twn
靖天卡通,https://smart.946985.filegear-sg.me/smart.php?id=jingtiancartoon_twn
大愛電視,https://smart.946985.filegear-sg.me/smart.php?id=daai_twn
大愛二台,https://smart.946985.filegear-sg.me/smart.php?id=daai2_twn
EYE 旅遊台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvtravel_twn
EYE 戲劇台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvxiju_twn
亞洲美食,https://smart.946985.filegear-sg.me/smart.php?id=afc_twn
美食星球,https://smart.946985.filegear-sg.me/smart.php?id=foodplanet_twn
TLC旅遊生活,https://smart.946985.filegear-sg.me/smart.php?id=tlc_twn
亞洲旅遊台,https://smart.946985.filegear-sg.me/smart.php?id=asiatravel_twn
Arirang,https://smart.946985.filegear-sg.me/smart.php?id=arirang_twn
AXN Taiwan,https://smart.946985.filegear-sg.me/smart.php?id=axn_twn
MTV Live,https://smart.946985.filegear-sg.me/smart.php?id=mtvhd_twn
HBO_HD,https://smart.946985.filegear-sg.me/smart.php?id=hbohd_twn
HBO_HITS,https://smart.946985.filegear-sg.me/smart.php?id=hbohit_twn
CINEMAX,https://smart.946985.filegear-sg.me/smart.php?id=cinemax_twn
好萊塢電影台,https://smart.946985.filegear-sg.me/smart.php?id=hollywoodmovies_twn
衛視電影台,https://smart.946985.filegear-sg.me/smart.php?id=weishimovie_twn
龍祥時代,https://smart.946985.filegear-sg.me/smart.php?id=lungxiangtime_twn
美亞電影,https://smart.946985.filegear-sg.me/smart.php?id=meiyamovie_twn
華藝綜合,https://smart.946985.filegear-sg.me/smart.php?id=weishichinese_twn
博斯運動一台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport1_twn
博斯運動二台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport2_twn
博斯高球一台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf1_twn
博斯高球二台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf2_twn
博斯網球台,https://smart.946985.filegear-sg.me/smart.php?id=bositennis_twn
博斯無限台,https://smart.946985.filegear-sg.me/smart.php?id=bosiunlimited_twn
好消息 2,https://smart.946985.filegear-sg.me/smart.php?id=good2_twn
SMT2-電影,#genre#
CCTV-6,https://smart.946985.filegear-sg.me/smart.php?id=cctv6
AXN Taiwan,https://smart.946985.filegear-sg.me/smart.php?id=axn_twn
HBO_HD,https://smart.946985.filegear-sg.me/smart.php?id=hbohd_twn
HBO_HITS,https://smart.946985.filegear-sg.me/smart.php?id=hbohit_twn
CINEMAX,https://smart.946985.filegear-sg.me/smart.php?id=cinemax_twn
好萊塢電影台,https://smart.946985.filegear-sg.me/smart.php?id=hollywoodmovies_twn
東森電影,https://smart.946985.filegear-sg.me/smart.php?id=ettvmovie
東森洋片,https://smart.946985.filegear-sg.me/smart.php?id=ettvwestern
龍華電影,https://smart.946985.filegear-sg.me/smart.php?id=xingwei_movie
龍華洋片,https://smart.946985.filegear-sg.me/smart.php?id=lunghuawestern_twn
龍祥時代,https://smart.946985.filegear-sg.me/smart.php?id=lungxiangtime_twn
美亞電影,https://smart.946985.filegear-sg.me/smart.php?id=meiyamovie_twn
衛視電影台,https://smart.946985.filegear-sg.me/smart.php?id=weishimovie_twn
天映頻道,https://smart.946985.filegear-sg.me/smart.php?id=Celestial
天映頻道,https://smart.946985.filegear-sg.me/smart.php?id=Celestialindo
天映經典,https://smart.946985.filegear-sg.me/smart.php?id=Celestial2
Animax,https://smart.946985.filegear-sg.me/smart.php?id=Animax
Movies Now HD,https://smart.946985.filegear-sg.me/smart.php?id=moviesnow_raj
Star Movies HD,https://smart.946985.filegear-sg.me/smart.php?id=starmovies_raj
Hits,https://smart.946985.filegear-sg.me/smart.php?id=Hits
Warner TV,https://smart.946985.filegear-sg.me/smart.php?id=WarnerTV
HBO HD,https://smart.946985.filegear-sg.me/smart.php?id=Hbo
HBO Signature,https://smart.946985.filegear-sg.me/smart.php?id=Hbosignature
HBO Family,https://smart.946985.filegear-sg.me/smart.php?id=Hbofamily
HBO Hits,https://smart.946985.filegear-sg.me/smart.php?id=Hbohitshd
Cinemax,https://smart.946985.filegear-sg.me/smart.php?id=Cinemax
Dreamworks,https://smart.946985.filegear-sg.me/smart.php?id=Dreamworks
SCM,https://smart.946985.filegear-sg.me/smart.php?id=Weishimovie
Thrill,https://smart.946985.filegear-sg.me/smart.php?id=Thrill
Hits Movie,https://smart.946985.filegear-sg.me/smart.php?id=Hitsmovie
One,https://smart.946985.filegear-sg.me/smart.php?id=One
tvN Movie,https://smart.946985.filegear-sg.me/smart.php?id=Tvnmovie
Axn HD,https://smart.946985.filegear-sg.me/smart.php?id=Axn
Paramount Network,https://smart.946985.filegear-sg.me/smart.php?id=Paramountnetwork
Astrol Kplus,https://smart.946985.filegear-sg.me/smart.php?id=Kplus
Rock Actions,https://smart.946985.filegear-sg.me/smart.php?id=Rockaction
Rock Entertainment,https://smart.946985.filegear-sg.me/smart.php?id=Rockentertain
SMT2-記錄,#genre#
Natgeo_HD,https://smart.946985.filegear-sg.me/smart.php?id=natgeohd_twn
NatGeo_Wild HD,https://smart.946985.filegear-sg.me/smart.php?id=natgeowild_twn
Animal_Planet,https://smart.946985.filegear-sg.me/smart.php?id=animalplanet_twn
Discovery Asia,https://smart.946985.filegear-sg.me/smart.php?id=discoverytwn_twn
CI,https://smart.946985.filegear-sg.me/smart.php?id=ci_twn
Asia Travel,https://smart.946985.filegear-sg.me/smart.php?id=asiatravel_twn
Discovery HD,https://smart.946985.filegear-sg.me/smart.php?id=discoveryhd_twn
亞洲美食,https://smart.946985.filegear-sg.me/smart.php?id=afc_twn
美食星球,https://smart.946985.filegear-sg.me/smart.php?id=foodplanet_twn
亞洲TLC,https://smart.946985.filegear-sg.me/smart.php?id=tlc_twn
NatGeo HD,https://smart.946985.filegear-sg.me/smart.php?id=Natgeo
Fashion TV,https://smart.946985.filegear-sg.me/smart.php?id=fashiontv_twn
History,https://smart.946985.filegear-sg.me/smart.php?id=History
BBC Earth HD,https://smart.946985.filegear-sg.me/smart.php?id=bbcearth_twn
BBC Earth Lifestyle,https://smart.946985.filegear-sg.me/smart.php?id=bbclifestyle_twn
MTV Live,https://smart.946985.filegear-sg.me/smart.php?id=mtvhd_twn
NatGeo Wild HD,https://smart.946985.filegear-sg.me/smart.php?id=Natgeowild
Animal Planet (Eng),https://smart.946985.filegear-sg.me/smart.php?id=AnimalPlanet
TLC,https://smart.946985.filegear-sg.me/smart.php?id=Tlc
Foodnetwork Hd,https://smart.946985.filegear-sg.me/smart.php?id=Foodnetwork
HGTV,https://smart.946985.filegear-sg.me/smart.php?id=HGTV
亞洲旅遊台,https://smart.946985.filegear-sg.me/smart.php?id=asiatravel_twn
SMT2-新聞,#genre#
Skynews,https://smart.946985.filegear-sg.me/smart.php?id=skynews_twn
ABC News,https://smart.946985.filegear-sg.me/smart.php?id=abcnews_glo
東森財經新聞,https://smart.946985.filegear-sg.me/smart.php?id=ettvcaijing_twn
CBS HD,https://smart.946985.filegear-sg.me/smart.php?id=cbshd_glo
CBSN HD,https://smart.946985.filegear-sg.me/smart.php?id=cbsn_glo
France 24,https://smart.946985.filegear-sg.me/smart.php?id=france24_twn
DW (Deutsch),https://smart.946985.filegear-sg.me/smart.php?id=dw_twn
NHK World,https://smart.946985.filegear-sg.me/smart.php?id=nhkworld_japan
Fox News,https://smart.946985.filegear-sg.me/smart.php?id=foxnews_twn
CGTN,https://smart.946985.filegear-sg.me/smart.php?id=CGTN
CNN International,https://smart.946985.filegear-sg.me/smart.php?id=Cnn
CNN backup,https://smart.946985.filegear-sg.me/smart.php?id=cnn_twn
CNBC,https://smart.946985.filegear-sg.me/smart.php?id=cnbc_twn
CNA,https://smart.946985.filegear-sg.me/smart.php?id=cna
BBC World News,https://smart.946985.filegear-sg.me/smart.php?id=bbcnews_twn
BBC World News,https://smart.946985.filegear-sg.me/smart.php?id=Bbcnews
Bloomberg News,https://smart.946985.filegear-sg.me/smart.php?id=bloomberg_twn
Al-Jazeera,https://smart.946985.filegear-sg.me/smart.php?id=aljazeera_twn
SMT2-兒童,#genre#
Baby TV Eng,https://smart.946985.filegear-sg.me/smart.php?id=Babytv
CBeebies,https://smart.946985.filegear-sg.me/smart.php?id=Cbeebies
Kids TV,https://smart.946985.filegear-sg.me/smart.php?id=KidsTV
Momo TV,https://smart.946985.filegear-sg.me/smart.php?id=momo1_twn
Animax,https://smart.946985.filegear-sg.me/smart.php?id=Animax
Baby TV,https://smart.946985.filegear-sg.me/smart.php?id=babytv_twn
MiaoMi,https://smart.946985.filegear-sg.me/smart.php?id=MiaoMi
靖天卡通,https://smart.946985.filegear-sg.me/smart.php?id=jingtiancartoon_twn
東森幼幼,https://smart.946985.filegear-sg.me/smart.php?id=yoyo_twn
Cartoon Network,https://smart.946985.filegear-sg.me/smart.php?id=Cn
Nickelodeon,https://smart.946985.filegear-sg.me/smart.php?id=Nickelodeon
Nick Jr,https://smart.946985.filegear-sg.me/smart.php?id=Nickjr
SMT2-體育,#genre#
Astro Premier League 1,https://smart.946985.filegear-sg.me/smart.php?id=go_assp1
Astro EPL 1 backup,https://smart.946985.filegear-sg.me/smart.php?id=go_assp1x
Astro Premier League 2,https://smart.946985.filegear-sg.me/smart.php?id=go_assp2
Astro Grandstand,https://smart.946985.filegear-sg.me/smart.php?id=go_assp3
Astro Football,https://smart.946985.filegear-sg.me/smart.php?id=go_assp4
Astro Sports Plus,https://smart.946985.filegear-sg.me/smart.php?id=go_sportsplus
Astro Badminton 1,https://smart.946985.filegear-sg.me/smart.php?id=go_badminton1
Astro Badminton 2,https://smart.946985.filegear-sg.me/smart.php?id=go_badminton2
Astro W-Sports,https://smart.946985.filegear-sg.me/smart.php?id=go_assp5
Supersports 1,https://smart.946985.filegear-sg.me/smart.php?id=Assp1
Supersports 2,https://smart.946985.filegear-sg.me/smart.php?id=Assp2
Supersports 3,https://smart.946985.filegear-sg.me/smart.php?id=Assp3
Supersports 4,https://smart.946985.filegear-sg.me/smart.php?id=Assp4
WWE,https://smart.946985.filegear-sg.me/smart.php?id=Wwe
Fight Sports,https://smart.946985.filegear-sg.me/smart.php?id=Fs
NBA TV,https://smart.946985.filegear-sg.me/smart.php?id=Nba
Astro Cricket,https://smart.946985.filegear-sg.me/smart.php?id=Acricket
Astro Golf,https://smart.946985.filegear-sg.me/smart.php?id=Agolf
TNT Sports 1,https://smart.946985.filegear-sg.me/smart.php?id=6fac0aaead
TNT Sports 2,https://smart.946985.filegear-sg.me/smart.php?id=d9a76a79cc
TNT Sports 3,https://smart.946985.filegear-sg.me/smart.php?id=5fea4d73db
TNT Sports 4,https://smart.946985.filegear-sg.me/smart.php?id=tntsport4
Sony Ten 1,https://smart.946985.filegear-sg.me/smart.php?id=ten1_raj
Sony Ten 2,https://smart.946985.filegear-sg.me/smart.php?id=ten2_raj
Sony Ten 3,https://smart.946985.filegear-sg.me/smart.php?id=ten3_raj
SPOTV 1 HD,https://smart.946985.filegear-sg.me/smart.php?id=go_spotv
SPOTV 2,https://smart.946985.filegear-sg.me/smart.php?id=go_spotv2
Skysports F1,https://smart.946985.filegear-sg.me/smart.php?id=tiankongf1
Skysports Cricket,https://smart.946985.filegear-sg.me/smart.php?id=tiankongcricket
Skysports EPL,https://smart.946985.filegear-sg.me/smart.php?id=tiankongepl
Skysports Main Event,https://smart.946985.filegear-sg.me/smart.php?id=tiankongmain
Skysports News,https://smart.946985.filegear-sg.me/smart.php?id=tiankongnews
Skysports Mix,https://smart.946985.filegear-sg.me/smart.php?id=tiankongmix
CCTV-5 體育頻道,https://smart.946985.filegear-sg.me/smart.php?id=cctv5
CCTV-5+ 體育賽事 HD,https://smart.946985.filegear-sg.me/smart.php?id=cctv5plus
愛爾達體育1台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport1_twn
愛爾達體育2台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport2_twn
愛爾達體育3台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport3_twn
愛爾達體育4台,https://smart.946985.filegear-sg.me/smart.php?id=eltasports4_twn
Rugby Pass TV,https://smart.946985.filegear-sg.me/smart.php?id=Rugbypasstv
RTM Sports HD,https://smart.946985.filegear-sg.me/smart.php?id=Rtmsport
Arena,https://smart.946985.filegear-sg.me/smart.php?id=Arena
Arena 2,https://smart.946985.filegear-sg.me/smart.php?id=Arena2
BolaArena 1,https://smart.946985.filegear-sg.me/smart.php?id=Bolaarena1
BolaArena 2,https://smart.946985.filegear-sg.me/smart.php?id=Bolaarena2
Astro Beinsports 1,https://smart.946985.filegear-sg.me/smart.php?id=Astrobein1
Astro Beinsports 2,https://smart.946985.filegear-sg.me/smart.php?id=Astrobein2
Astro Beinsports 3,https://smart.946985.filegear-sg.me/smart.php?id=Astrobein3
SMT2-印度,#genre#
Sun TV HD,https://smart.946985.filegear-sg.me/smart.php?id=Suntv
Star Vijay,https://smart.946985.filegear-sg.me/smart.php?id=Starvijay
Colors Tamil,https://smart.946985.filegear-sg.me/smart.php?id=Colorstam
Sun Music,https://smart.946985.filegear-sg.me/smart.php?id=Sunmusic
Astro Sunlife,https://smart.946985.filegear-sg.me/smart.php?id=Sunlife
Astro Vaanavil,https://smart.946985.filegear-sg.me/smart.php?id=Vaanavil
Zee Tamil,https://smart.946985.filegear-sg.me/smart.php?id=Zeetamil
Zee Business,https://smart.946985.filegear-sg.me/smart.php?id=Zeebusiness
News 18 Tamil,https://smart.946985.filegear-sg.me/smart.php?id=news18tamil_raj
Adithya,https://smart.946985.filegear-sg.me/smart.php?id=Adithya
Makkal TV,https://smart.946985.filegear-sg.me/smart.php?id=Makkaltv
Zee Action,https://smart.946985.filegear-sg.me/smart.php?id=Zeeaction
Astro KTV,https://smart.946985.filegear-sg.me/smart.php?id=Astroktv
Zee TV HD,https://smart.946985.filegear-sg.me/smart.php?id=Zeetvhd
Zee Cinema HD,https://smart.946985.filegear-sg.me/smart.php?id=Zeecinemahd
Color HD,https://smart.946985.filegear-sg.me/smart.php?id=Colorhd
Starplus HD,https://smart.946985.filegear-sg.me/smart.php?id=Starplushd
Picture HD,https://smart.946985.filegear-sg.me/smart.php?id=Npicture
Zee News,https://smart.946985.filegear-sg.me/smart.php?id=Zeenews
Asianet,https://smart.946985.filegear-sg.me/smart.php?id=asianet_raj
Asianet News,https://smart.946985.filegear-sg.me/smart.php?id=asianetnews_raj
Discovery World Tamil,https://smart.946985.filegear-sg.me/smart.php?id=discoveryworldtam_raj
History Tamil,https://smart.946985.filegear-sg.me/smart.php?id=historytam_raj
NatGeo Tamil,https://smart.946985.filegear-sg.me/smart.php?id=natgeotamil_raj
Natgeo Wild Tamil,https://smart.946985.filegear-sg.me/smart.php?id=natgeowildtamil_raj
Astro Sonypix,https://smart.946985.filegear-sg.me/smart.php?id=Asonypix
Discovery Kids Tamil,https://smart.946985.filegear-sg.me/smart.php?id=discoverykidtamil_raj
Discovery Tamil,https://smart.946985.filegear-sg.me/smart.php?id=discoverytamil_raj
Sony Yay Tamil,https://smart.946985.filegear-sg.me/smart.php?id=sonyyaytam_raj
Sun TV India,https://smart.946985.filegear-sg.me/smart.php?id=suntv_raj
Starmaa HD,https://smart.946985.filegear-sg.me/smart.php?id=starmaa_raj
Starmaa Movies HD,https://smart.946985.filegear-sg.me/smart.php?id=starmaamovies_raj
Bollyone,https://smart.946985.filegear-sg.me/smart.php?id=Bollyone
Astro Sunmusic,https://smart.946985.filegear-sg.me/smart.php?id=Sunmusic
Vijay Super,https://smart.946985.filegear-sg.me/smart.php?id=vijaysuper_raj
Vellithirai,https://smart.946985.filegear-sg.me/smart.php?id=Vellithirai
SMT2-印尼,#genre#
TVRI National,https://smart.946985.filegear-sg.me/smart.php?id=TVRI
RCTI,https://smart.946985.filegear-sg.me/smart.php?id=Rcti
Kompass TV,https://smart.946985.filegear-sg.me/smart.php?id=Kompass
Berita Satu,https://smart.946985.filegear-sg.me/smart.php?id=BeritaSatu_eko
Indosiar HD,https://smart.946985.filegear-sg.me/smart.php?id=Indosiar
AnTV,https://smart.946985.filegear-sg.me/smart.php?id=Antv
MNC TV,https://smart.946985.filegear-sg.me/smart.php?id=Mnctv
Trans 7,https://smart.946985.filegear-sg.me/smart.php?id=Trans7_eko
Transtv,https://smart.946985.filegear-sg.me/smart.php?id=Transtv
JTV,https://smart.946985.filegear-sg.me/smart.php?id=JTV_eko
Metro TV,https://smart.946985.filegear-sg.me/smart.php?id=metrotv_eko
Cinemax,https://smart.946985.filegear-sg.me/smart.php?id=Cinemax
SCTV,https://smart.946985.filegear-sg.me/smart.php?id=SCTV
Tvone,https://smart.946985.filegear-sg.me/smart.php?id=Tvone
TVMU,https://smart.946985.filegear-sg.me/smart.php?id=TVMU_eko
GTV,https://smart.946985.filegear-sg.me/smart.php?id=Gtv
RTV,https://smart.946985.filegear-sg.me/smart.php?id=Rtv
Jak TV,https://smart.946985.filegear-sg.me/smart.php?id=JakTV
iNews TV,https://smart.946985.filegear-sg.me/smart.php?id=Inewstv
Daai TV,https://smart.946985.filegear-sg.me/smart.php?id=DaaiTV
Net TV,https://smart.946985.filegear-sg.me/smart.php?id=NetTV
Animax,https://smart.946985.filegear-sg.me/smart.php?id=Animax
EWTN,https://smart.946985.filegear-sg.me/smart.php?id=Ewtn
AlQuran AlKareem,https://smart.946985.filegear-sg.me/smart.php?id=AlQuran
Tawaf TV,https://smart.946985.filegear-sg.me/smart.php?id=TawafTV
Vision Prime,https://smart.946985.filegear-sg.me/smart.php?id=VisionPrime
